"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.squareone.ca/house/aluminum-wiring","text/html; charset=UTF-8","200","OK","Indexable","","Aluminum Wiring Insurance For About $75/Month - Square One","58","561","For about $75/month, you can get insurance for houses with aluminum wiring. Get an online quote in 5 minutes or call 1.855.331.6933 to speak with a licensed agent.","163","1023","","0","Insurance for houses with aluminum wiring","41","","0","Get an online house insurance quote in 5 minutes.","49","house insurance customers love and trust","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/house/aluminum-wiring","","","","","","89104","1659","267","6.213","80.385","Easy","11.479","2","","3","3","0","1.150","36","31","0","4","4","0","","","","","f7aafcff6668d6ac779f4f13596a077b","2.282","","","","","1.1","https://www.squareone.ca/house/aluminum-wiring","2023-05-24 14:53:53"
"https://www.squareone.ca/home/bc/burnaby","text/html; charset=UTF-8","200","OK","Indexable","","Home Insurance In Burnaby From $12/Month | Square One","53","518","Buy condo insurance in Burnaby from $40/month. Get a free online condo insurance quote in 5 minutes from Square One.","116","749","","0","Burnaby home insurance from $12/month","37","","0","Get an online home insurance quote in 5 minutes.","48","home insurance customers love and trust","39","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/home/bc/burnaby","","","","","","88333","1672","264","6.333","79.376","Fairly Easy","11.723","2","","2","2","0","0.760","39","33","0","4","4","0","","","","","30cef53f316c987d6c50708d41255ff5","1.495","","","","","1.1","https://www.squareone.ca/home/bc/burnaby","2023-05-24 14:53:54"
"https://www.squareone.ca/my-future-home","text/html; charset=UTF-8","200","OK","Indexable","","The My Future Home Drawing Contest [+$3,000 in Prizes] | Square One","67","626","As schools partially reopen and summer vacation closes in, children may have some extra time on their hands. So, we’ve launched a children’s drawing contest where the winners will receive an RESP contribution of up to $1,500.","225","1394","","0","My Future Home Contest","22","","0","About","5","How to enter","12","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/my-future-home","","","","","","50129","350","59","5.932","83.824","Easy","5.514","2","","6","2","0","0.760","36","27","0","4","4","0","","","","","69dfd63afb15d23217c2b8b2a092db6e","1.301","","","","","1.1","https://www.squareone.ca/my-future-home","2023-05-24 14:53:55"
"https://www.squareone.ca/resource-centres/insurance-basics/types-of-insurance","text/html; charset=UTF-8","200","OK","Indexable","","Types of Insurance | Square One","31","287","While Square One focuses on home insurance, use this resource to find information about all the types of insurance available in the marketplace.","144","887","","0","What types of insurance are available?","38","","0","Life insurance","14","Travel insurance","16","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/insurance-basics/types-of-insurance","","","","","","53819","504","79","6.380","58.520","Fairly Hard","7.100","2","","7","2","0","0.760","39","27","0","4","4","0","","","","","582aadb839ad21774958bc82114bd2ee","1.641","","","","","1.1","https://www.squareone.ca/resource-centres/insurance-basics/types-of-insurance","2023-05-24 14:53:56"
"https://www.squareone.ca/fire","text/html; charset=UTF-8","200","OK","Indexable","","Fire Insurance From $12/Month | Square One","42","400","For as little as $12/month, you can get fire insurance from Square One. Get a free online quote now or call 1.855.331.6933.","123","756","","0","fire insurance from $12/month","29","","0","Get an online fire insurance quote in 5 minutes.","48","fire insurance customers love and trust","39","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/fire","","","","","","87591","1668","267","6.247","81.506","Easy","11.654","2","","17","17","0","6.490","36","31","0","4","4","0","","","","","666df1031d1ae5b31d325ff0138cfeea","2.594","","","","","1.1","https://www.squareone.ca/fire","2023-05-24 14:53:55"
"https://www.squareone.ca/sales/images/icons/icon-shield_blue.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1606","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.023","Wed, 19 Apr 2023 02:39:52 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-shield_blue.svg","2023-05-24 14:53:58"
"https://www.squareone.ca/resource-centres/home-improvement/how-to-choose-the-right-swimming-pool-for-your-family","text/html; charset=UTF-8","200","OK","Indexable","","Choosing The Right Pool | Design, Location, Material and More | Square One","74","671","Learn how to choose the right swimming pool for your family. From the location in your backyard to what material will be optimal for your budget and family, this swimming pool guide will help you make the correct decision. Also discover what design suits your home best.","270","1666","","0","How to choose the right swimming pool for your family","53","","0","In ground or above ground?","26","Pool materials – quick guide","28","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-improvement/how-to-choose-the-right-swimming-pool-for-your-family","","","","","","69830","1109","157","7.064","79.745","Fairly Easy","9.919","2","","6","3","0","1.150","47","38","0","6","6","0","","","","","17c02961336be710affebdb4532c830c","1.749","","","","","1.1","https://www.squareone.ca/resource-centres/home-improvement/how-to-choose-the-right-swimming-pool-for-your-family","2023-05-24 14:53:56"
"https://www.squareone.ca/sales/images/icons/icon-arrow-down.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","216","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.021","Wed, 19 Apr 2023 02:39:47 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-arrow-down.svg","2023-05-24 14:53:58"
"https://www.squareone.ca/renters","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Renters Insurance from $12/Month | Square One","45","431","For as little as $12/month, you can get personalized renters insurance from Square One. Get an online quote in 5 minutes or call 1.855.331.6933 to speak with a licensed agent.","175","1080","","0","Get a renters insurance quote for as little as $12/month","56","","0","The best way to protect the things you love","43","Six reasons why you’ll love Square One","38","noindex, follow","","","","","","","","","97716","2668","414","6.444","68.194","Normal","17.389","2","","4","3","0","1.150","42","37","0","4","4","0","","","","","154b9a1e9c1cd521746101b156c511f1","2.363","","","","","1.1","https://www.squareone.ca/renters","2023-05-24 14:53:57"
"https://www.squareone.ca/resource-centres/insurance-basics/mice-damage","text/html; charset=UTF-8","200","OK","Indexable","","Mice Damage | Insurance, Coverage, What To Do and More | Square One","67","640","Mice and other rodents can cause a lot of unexpected damage to your home. Learn if home insurance provides protection against property damage cause by mice, raccoons, and other animals and insects.","197","1258","","0","Does home insurance cover damage from mice?","43","","0","Does home insurance cover mouse damage or the cost of extermination?","68","How do I prevent damage from mice?","34","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/insurance-basics/mice-damage","","","","","","69586","996","145","6.869","68.716","Normal","9.585","2","","14","13","0","4.960","42","35","0","6","6","0","","","","","5d2846c209de97f89c55575a45aa255b","1.423","","","","","1.1","https://www.squareone.ca/resource-centres/insurance-basics/mice-damage","2023-05-24 14:53:58"
"https://www.squareone.ca/contents/students","text/html; charset=UTF-8","200","OK","Indexable","","Contents Insurance For Students - Square One","44","412","For as little as $12/month, college and university students can get contents insurance from Square One. Get an online quote in 5 minutes or call 1.855.331.6933 to speak with a licensed agent.","191","1177","","0","Get a contents insurance quote for as little as $12/month","57","","0","Contents insurance that students love and trust","47","Six reasons why you'll love Square One","38","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/contents/students","","","","","","96519","2562","393","6.519","68.266","Normal","16.870","2","","4","3","0","1.150","42","37","0","4","4","0","","","","","8dcf8d268816f4cb015f1344c60ea818","1.794","","","","","1.1","https://www.squareone.ca/contents/students","2023-05-24 14:53:58"
"https://www.squareone.ca/tenant/bc","text/html; charset=UTF-8","200","OK","Indexable","","Tenant Insurance In BC From $12/Month | Square One","50","480","Buy tenant and renters insurance in BC for as little as $12/month. Get a free online tenant insurance quote in 5 minutes from Square One.","137","845","","0","BC tenant insurance from $12/month","34","","0","Get an online tenant insurance quote in 5 minutes.","50","tenant insurance customers love and trust","41","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/tenant/bc","","","","","","109394","3026","460","6.578","77.480","Fairly Easy","16.608","2","","7","2","0","0.760","44","33","0","28","28","0","","","","","c6f4d586ec25ea699e88dffd722506a5","2.663","","","","","1.1","https://www.squareone.ca/tenant/bc","2023-05-24 14:53:58"
"https://www.squareone.ca/sales/images/icons/icon-semi.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2072","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.027","Wed, 19 Apr 2023 02:39:43 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-semi.svg","2023-05-24 14:54:01"
"https://www.squareone.ca/resource-centres/condo-owner/condo-boards","text/html; charset=UTF-8","200","OK","Indexable","","Condo Boards | Roles + Responsibilities | Square One","52","468","Learn all about condo boards (a.k.a. strata councils), including their roles, responsibilities, powers, and how they work.","122","729","","0","Condo board roles and responsibilities","38","","0","What is a condo board?","22","How much power does a condo board have?","39","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/condo-owner/condo-boards","","","","","","87609","1635","228","7.171","66.473","Normal","12.215","2","","18","12","0","4.580","44","33","0","11","11","0","","","","","6784548ec4c0312a495ad37869ec6cf4","1.784","","","","","1.1","https://www.squareone.ca/resource-centres/condo-owner/condo-boards","2023-05-24 14:54:00"
"https://www.squareone.ca/resource-centres/landlord/checklist-for-residential-rental-units","text/html; charset=UTF-8","200","OK","Indexable","","Rental Checklist | Landlords and Residential Units (2021) | Square One","70","622","Looking to rent your home to a new tenant? Review this checklist from Square One first. Learn what to look for before, during, and after the tenancy if you're a landlord in Canada.","180","1094","","0","Checklist for residential rental units","38","","0","Checklist for the rent","22","Checklist for the beginning of a tenancy","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/landlord/checklist-for-residential-rental-units","","","","","","75359","1426","216","6.602","83.023","Easy","11.420","2","","14","11","0","4.200","46","34","0","20","20","0","","","","","6c74ab1928863ff4130c6f1fa66eaf91","1.988","","","","","1.1","https://www.squareone.ca/resource-centres/landlord/checklist-for-residential-rental-units","2023-05-24 14:54:00"
"https://www.squareone.ca/resource-centres/home-improvement/how-to-select-the-best-air-conditioning-system-for-your-home","text/html; charset=UTF-8","200","OK","Indexable","","How to Select the Best Air-Conditioning System for Your Home | Square One","73","677","Learn how to select the perfect air conditioner for your apartment or house. From ductless or portable, we'll cover the best options for you to consider so you can keep cool at home.","182","1107","","0","How to select the best air-conditioning system for your home","60","","0","How much power do you need from your air conditioner?","53","Window air-conditioners","23","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-improvement/how-to-select-the-best-air-conditioning-system-for-your-home","","","","","","70525","1087","142","7.655","72.515","Fairly Easy","10.086","2","","9","5","0","1.910","50","38","0","7","7","0","","","","","deecf4b912a4730d4209b10ca3f25ab7","1.418","","","","","1.1","https://www.squareone.ca/resource-centres/home-improvement/how-to-select-the-best-air-conditioning-system-for-your-home","2023-05-24 14:54:00"
"https://www.squareone.ca/home/bc/langley","text/html; charset=UTF-8","200","OK","Indexable","","Home Insurance In Langley From $12/Month | Square One","53","515","Buy home insurance in Langley for as little as $12/month. Get a free online home insurance quote in 5 minutes from Square One.","126","790","","0","Langley home insurance from $12/month","37","","0","Get an online home insurance quote in 5 minutes.","48","home insurance customers love and trust","39","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/home/bc/langley","","","","","","88363","1672","264","6.333","79.528","Fairly Easy","11.719","2","","2","2","0","0.760","39","33","0","4","4","0","","","","","d97865b05f6dbf68d79b4d517e875e2f","2.590","","","","","1.1","https://www.squareone.ca/home/bc/langley","2023-05-24 14:53:59"
"https://www.squareone.ca/resource-centres/home-personal-safety/preventing-bicycle-theft","text/html; charset=UTF-8","200","OK","Indexable","","Preventing Bicycle Theft | Protection, Recovery, and Insurance | Square One","75","668","Bike theft is a large problem across Canada and the United States. Learn how to prevent it from getting stolen and what you can do if it is stolen. Also learn how your bike can be covered with insurance.","203","1235","","0","Preventing bicycle theft","24","","0","How to protect your bike from theft","35","Recovering your bike after a theft","34","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-personal-safety/preventing-bicycle-theft","","","","","","73552","1280","170","7.529","75.862","Fairly Easy","10.744","2","","14","10","0","3.820","47","36","0","6","6","0","","","","","c6ebc30a7168372e8c5976e69d594958","1.129","","","","","1.1","https://www.squareone.ca/resource-centres/home-personal-safety/preventing-bicycle-theft","2023-05-24 14:54:01"
"https://www.squareone.ca/resource-centres/home-improvement/diy-or-hire-a-contractor-for-your-home-renovation","text/html; charset=UTF-8","200","OK","Indexable","","DIY or Hire a Contractor For Your Home Renovation? | Square One","63","583","To do or not to do it yourself, that is the key question when it comes to home renovations. Learn when you should leave the work to a professional or when you can do it yourself.","178","1088","","0","DIY or hire a contractor for your home renovation?","50","","0","When you need a professional contractor","39","Other reasons to consider a professional","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-improvement/diy-or-hire-a-contractor-for-your-home-renovation","","","","","","67712","974","141","6.908","75.964","Fairly Easy","9.444","2","","26","22","0","8.400","45","36","0","5","5","0","","","","","a8fa4cd4f8a7bed269a1cba693bac058","1.848","","","","","1.1","https://www.squareone.ca/resource-centres/home-improvement/diy-or-hire-a-contractor-for-your-home-renovation","2023-05-24 14:54:02"
"https://www.squareone.ca/reviews/?state=&city=&wpcrp=2603&filter=all","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","","","","","0.000","2","","1","1","0","0.380","0","0","0","0","0","0","","","","","","0.569","","https://www.squareone.ca/reviews?state=&city=&wpcrp=2603&filter=all","HTTP Redirect","","1.1","https://www.squareone.ca/reviews/?state=&city=&wpcrp=2603&filter=all","2023-05-24 14:54:03"
"https://www.squareone.ca/residential","text/html; charset=UTF-8","200","OK","Indexable","","Residential Insurance From $12/Month | Square One","49","465","For as little as $12/month, you can get residential insurance from Square One. Get an online quote in 5 minutes or call 1.855.331.6933 to speak with a licensed agent.","166","1018","","0","residential insurance from $12/month","36","","0","Get an online residential insurance quote in 5 minutes.","55","residential insurance customers love and trust","46","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/residential","","","","","","87948","1668","268","6.224","80.313","Easy","11.671","2","","4","4","0","1.530","36","31","0","4","4","0","","","","","1cd015c9ab2ef3f9af133c944749a6d1","2.072","","","","","1.1","https://www.squareone.ca/residential","2023-05-24 14:54:02"
"https://www.squareone.ca/sales/images/icons/icon-detached-house.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1684","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.028","Wed, 19 Apr 2023 02:39:53 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-detached-house.svg","2023-05-24 14:54:04"
"https://www.squareone.ca/resource-centres/insurance-basics/understanding-your-insurance-premiums","text/html; charset=UTF-8","200","OK","Indexable","","How insurance premiums are calculated | Insurance basics | Square One","69","642","It can be hard to figure out where home insurance premiums come from. Find out how Square One calculates premiums.","114","740","","0","Understanding your home insurance premiums","42","","0","What is a home insurance premium?","33","How are premiums calculated?","28","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/insurance-basics/understanding-your-insurance-premiums","","","","","","95376","2711","392","6.916","68.749","Normal","17.871","2","","9","6","0","2.290","51","42","0","5","5","0","","","","","340d11d3105168a77f4d0a01fb8e08e","1.528","","","","","1.1","https://www.squareone.ca/resource-centres/insurance-basics/understanding-your-insurance-premiums","2023-05-24 14:54:02"
"https://www.squareone.ca/tenant/alberta/edmonton","text/html; charset=UTF-8","200","OK","Indexable","","Tenant Insurance In Edmonton From $12/Month | Square One","56","546","Buy tenant and renters insurance in Edmonton for as little as $12/month. Get a free online tenant insurance quote in 5 minutes from Square One.","143","892","","0","Edmonton tenant insurance from $12/month","40","","0","Get an online tenant insurance quote in 5 minutes.","50","tenant insurance customers love and trust","41","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/tenant/alberta/edmonton","","","","","","88289","1716","272","6.309","80.434","Easy","11.913","2","","2","2","0","0.760","36","31","0","4","4","0","","","","","a3b0670dc1fb6121a01ab9890364cc1a","2.117","","","","","1.1","https://www.squareone.ca/tenant/alberta/edmonton","2023-05-24 14:54:02"
"https://www.squareone.ca/reviews/?state=&city=&wpcrp=5&filter=all","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","","","","","0.000","2","","1","1","0","0.380","0","0","0","0","0","0","","","","","","0.732","","https://www.squareone.ca/reviews?state=&city=&wpcrp=5&filter=all","HTTP Redirect","","1.1","https://www.squareone.ca/reviews/?state=&city=&wpcrp=5&filter=all","2023-05-24 14:54:04"
"https://www.squareone.ca/sales/images/icons/icon-phone.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1143","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.029","Wed, 19 Apr 2023 02:39:47 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-phone.svg","2023-05-24 14:54:05"
"https://www.squareone.ca/resource-centres/insurance-basics/home-insurance-policy-exclusions","text/html; charset=UTF-8","200","OK","Indexable","","Understanding Home Insurance Policy Exclusions | Square One","59","557","Learn why all Canadian home insurance policies include some exclusions and how you can be as well protected as possible with Square One.","136","864","","0","What are common policy exclusions?","34","","0","Common exclusions","17","Other exclusions","16","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/insurance-basics/home-insurance-policy-exclusions","","","","","","71495","1408","174","8.092","53.155","Fairly Hard","13.542","2","","26","22","0","8.400","54","45","0","4","4","0","","","","","eba7f3ad5dfa35dd4984643be2a9b874","1.471","","","","","1.1","https://www.squareone.ca/resource-centres/insurance-basics/home-insurance-policy-exclusions","2023-05-24 14:54:04"
"https://www.squareone.ca/resource-centres/home-improvement/are-solar-panels-worth-it-for-your-home","text/html; charset=UTF-8","200","OK","Indexable","","Are Solar Panels For Your Home Worth It? | Square One","53","491","Are you looking at your energy bills with concern and wondering if there is a way to cut costs? Many people today are looking to solar panels. Good idea?","153","938","","0","Are solar panels for your home worth it?","40","","0","Solar panel pros and cons","25","Solar panel installation","24","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-improvement/are-solar-panels-worth-it-for-your-home","","","","","","73853","1141","163","7.000","65.675","Normal","10.231","2","","26","21","0","8.020","44","35","0","12","12","0","","","","","bfa4a507dd903fd20b8bbc90ab711d","1.979","","","","","1.1","https://www.squareone.ca/resource-centres/home-improvement/are-solar-panels-worth-it-for-your-home","2023-05-24 14:54:04"
"https://www.squareone.ca/resource-centres/home-personal-safety/working-from-home-insurance-considerations","text/html; charset=UTF-8","200","OK","Indexable","","Working From Home During the COVID-19 Outbreak | Square One","59","578","Working from home or telecommuting is a reality for many during the COVID-19 outbreak. Learn how this will affect your home insurance and find tips to keep a clean and productive home workplace.","194","1222","","0","Working from home during the COVID-19 outbreak","46","","0","What is telecommuting?","22","Does home insurance cover working from home?","44","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-personal-safety/working-from-home-insurance-considerations","","","","","","74506","1285","183","7.022","69.549","Normal","11.275","2","","5","2","0","0.760","48","39","0","8","8","0","","","","","5e8f954a9be58f9c166d26ec73008fc7","1.932","","","","","1.1","https://www.squareone.ca/resource-centres/home-personal-safety/working-from-home-insurance-considerations","2023-05-24 14:54:04"
"https://www.squareone.ca/sales/images/icons/icon-fax.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2135","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.031","Wed, 19 Apr 2023 02:39:46 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-fax.svg","2023-05-24 14:54:06"
"https://www.squareone.ca/home/bc/vancouver","text/html; charset=UTF-8","200","OK","Indexable","","Home Insurance In Vancouver From $12/Month | Square One","55","541","Buy home insurance in Vancouver for as little as $12/month. Get a free online home insurance quote in 5 minutes from Square One.","128","808","","0","Vancouver home insurance from $12/month","39","","0","Get an online home insurance quote in 5 minutes.","48","home insurance customers love and trust","39","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/home/bc/vancouver","","","","","","112632","3061","461","6.640","76.001","Fairly Easy","16.464","2","","9","4","0","1.530","47","35","0","29","29","0","","","","","b084640eec4f3190c0f892222a207a7b","2.143","","","","","1.1","https://www.squareone.ca/home/bc/vancouver","2023-05-24 14:54:04"
"https://www.squareone.ca/sales/images/icons/icon-tenant.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2392","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.080","Wed, 19 Apr 2023 02:39:48 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-tenant.svg","2023-05-24 14:54:06"
"https://www.squareone.ca/resource-centres/home-improvement/renovations-that-do-and-dont-increase-your-home-value","text/html; charset=UTF-8","200","OK","Indexable","","Best Home Renovations That Increase Property Value | Square One","63","597","Investing in a home renovation is a major consideration as a homeowner. Here are the top renovations that will increase the value of your home. Also, we'll review what renovations may not be worth your while.","208","1284","","0","Renovations that do and don’t increase your home value","54","","0","Renovations with rewards","24","How much does it cost to renovate a kitchen?","44","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-improvement/renovations-that-do-and-dont-increase-your-home-value","","","","","","85699","2044","285","7.172","71.579","Fairly Easy","14.867","2","","10","5","0","1.910","54","42","0","8","8","0","","","","","e5785b7e3fbf062dbaec33ff711741bb","1.554","","","","","1.1","https://www.squareone.ca/resource-centres/home-improvement/renovations-that-do-and-dont-increase-your-home-value","2023-05-24 14:54:05"
"https://www.squareone.ca/home/bc/coquitlam","text/html; charset=UTF-8","200","OK","Indexable","","Home Insurance In Coquitlam From $12/Month | Square One","55","538","Buy home insurance in Coquitlam for as little as $12/month. Get a free online home insurance quote in 5 minutes from Square One.","128","805","","0","Coquitlam home insurance from $12/month","39","","0","Get an online home insurance quote in 5 minutes.","48","home insurance customers love and trust","39","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/home/bc/coquitlam","","","","","","88425","1672","264","6.333","79.376","Fairly Easy","11.718","2","","2","2","0","0.760","39","33","0","4","4","0","","","","","31550719635e4f11415da55f9dafffa9","1.927","","","","","1.1","https://www.squareone.ca/home/bc/coquitlam","2023-05-24 14:54:05"
"https://www.squareone.ca/resource-centres/home-improvement/learning-about-roof-types","text/html; charset=UTF-8","200","OK","Indexable","","Your Home's Roof | Types, Lifespan, Insurance and More | Square One","67","617","What type of roof do you have on your home? What should you do to maintain it? And, how does it affect your ability to buy home insurance? Get all your roof related questions answered here.","189","1176","","0","Learning about roof types","25","","0","Different roof types","20","Maintaining your roof","21","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-improvement/learning-about-roof-types","","","","","","79943","1310","183","7.158","79.063","Fairly Easy","10.222","2","","21","19","0","7.250","48","38","0","4","4","0","","","","","acfaa9865cce9f49fcf57bed371cbfe5","1.532","","","","","1.1","https://www.squareone.ca/resource-centres/home-improvement/learning-about-roof-types","2023-05-24 14:54:06"
"https://www.squareone.ca/sales/ionic/css/chunk-vendors.634face0.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2768","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.048","Wed, 19 Apr 2023 02:39:53 GMT","","","","1.1","https://www.squareone.ca/sales/ionic/css/chunk-vendors.634face0.css","2023-05-24 14:54:07"
"https://www.squareone.ca/resource-centres/insurance-basics/covid-19-information","text/html; charset=UTF-8","200","OK","Indexable","","COVID-19 and Home Insurance | Square One","40","394","Learn the important information you need to know about COVID-19 and your home insurance as a homeowner, landlord, tenant and other information on claims.","153","991","","0","COVID-19 and insurance: Information for homeowners, landlords, and tenants","74","","0","Homeowners","10","Landlords and short-term rental operators","41","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/insurance-basics/covid-19-information","","","","","","78632","1817","238","7.634","65.412","Normal","15.125","2","","13","8","0","3.050","50","38","0","10","9","0","","","","","b2d0ce50dc3e22e5c1e8a6d3e63e86c9","1.502","","","","","1.1","https://www.squareone.ca/resource-centres/insurance-basics/covid-19-information","2023-05-24 14:54:06"
"https://www.squareone.ca/town-house","text/html; charset=UTF-8","200","OK","Indexable","","Town House Insurance For About $40/Month | Square One","53","517","For about $40/month, you can get personalized town house insurance from Square One. Get an online quote in 5 minutes or call 1.855.331.6933 to speak with a licensed agent.","171","1084","","0","Get an online town house insurance quote in 5 minutes.","54","","0","Town house insurance customers love and trust","45","Six reasons why you’ll love Square One","38","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/town-house","","","","","","97593","2744","419","6.549","67.492","Normal","17.855","2","","6","5","0","1.910","42","37","0","4","4","0","","","","","8468dc854f486eba1599702317956462","2.171","","","","","1.1","https://www.squareone.ca/town-house","2023-05-24 14:54:06"
"https://www.squareone.ca/affiliate-program-agreement","text/html; charset=UTF-8","200","OK","Indexable","","Affiliate Program Agreement (Canada) | Square One","49","465","Interested in Square One's affiliate program? Review this agreement before submitting your application.","103","638","","0","Affiliate Program Agreement (Canada)","36","","0","1. Enrollment in the Program","28","2. Promotion of the Program","27","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/affiliate-program-agreement","","","","","","57138","1722","219","7.863","58.198","Fairly Hard","19.825","2","","2","2","0","0.760","28","25","0","5","5","0","","","","","269c2c7ec0c46ca5cbdc2fc97e0bec60","0.900","","","","","1.1","https://www.squareone.ca/affiliate-program-agreement","2023-05-24 14:54:08"
